protein_id,phi_mean,phi_std,psi_mean,psi_std,rsa_mean,rsa_std,contact_number_mean,contact_number_std,long_range_contacts_mean,betweenness_centrality_mean,core_mean,plddt_mean_mean,plddt_mean_std,disorder_proxy_mean,is_helix_mean,is_sheet_mean,is_coil_mean,label,long_range_norm,charged_fraction,polar_fraction,hydrophobic_fraction,contact_order,graph_density,total_sasa,length,contact_density,mean_entropy,variance_entropy,std_entropy,skew_entropy,pct_conserved,pct_variable,cysteine_count,cysteine_fraction,has_4plus_cys,is_short
negative_38,-71.99015,52.3577,46.555984,86.24919,0.35014874,0.32740387,9.277992,3.3151574,2.9729729,0.011723183,0.4903474903474903,88.158264,18.745358,0.137065637065637,0.3359073359073359,0.1158301158301158,0.5482625482625483,0,165.98418,0.2142857142857142,0.3455598455598455,0.3494208494208494,12.437059,0.0182914572864321,11722.5,518.0,24.664263,0.265076352919216,0.0034575790986801,0.0588011828000096,0.8679281181833367,0.0,0.5714285714285714,12,0.023166023166023165,1,0
negative_3778,-57.803284,82.04487,94.88179,53.393253,0.8736145,0.11465386,4.519403,1.115519,0.0,0.15418838,0.0,49.36776,8.199985,0.9701492537313432,0.053731343283582,0.0,0.946268656716418,0,0.0,0.2567164179104477,0.2029850746268656,0.4537313432835821,18.404974,0.0120100502512562,7449.0,335.0,45.354427,0.0216118262820103,3.404671811218038e-05,0.0058349565647209,1.855806430122104,0.005050505050505,0.6590909090909091,0,0.0,0,1
negative_328,-80.52017,72.018326,110.71491,67.423645,0.44492522,0.3270034,9.157895,3.5187964,4.122807,0.029556746,0.3508771929824561,88.15535,16.39912,0.1491228070175438,0.0263157894736842,0.4561403508771929,0.5175438596491229,0,51.32183,0.1228070175438596,0.3771929824561403,0.4210526315789473,11.119905,0.0896984924623115,2431.5,114.0,16.87867,0.2400308887121128,0.0045576827425021,0.0675106120732298,1.6440294754459936,0.125,0.5,6,0.05263157894736842,1,1
negative_5891,-70.8269,54.873196,37.079082,85.818565,0.2834957,0.30050972,10.23908,3.2996075,3.6413794,0.011484784,0.5747126436781609,91.65692,16.976439,0.0873563218390804,0.4091954022988506,0.1839080459770115,0.4068965517241379,0,154.70139,0.160919540229885,0.2988505747126437,0.4482758620689655,12.563924,0.0255778894472361,9805.5,435.0,21.989708,0.0287701141653075,8.169431762284211e-05,0.0090384908929999,2.16745626003091,0.007168458781362,0.7598566308243727,2,0.004597701149425287,0,0
negative_5860,-72.65052,69.47735,91.78258,69.99161,0.51068246,0.3484754,7.735192,3.567469,2.6968641,0.0372279,0.3170731707317073,68.71721,24.363821,0.4738675958188153,0.0905923344947735,0.2125435540069686,0.6968641114982579,0,100.06215,0.1777003484320557,0.3867595818815331,0.3832752613240418,17.011003,0.0305527638190954,6220.5,287.0,25.55914,0.0277432561495038,1.487975807253522e-05,0.0038574289458828,0.6004905284464699,0.0271186440677966,0.0033898305084745,4,0.013937282229965157,1,1
negative_7199,-69.567154,58.39513,35.169567,78.11262,0.6299202,0.25343806,6.888889,2.168222,0.7826087,0.069774106,0.072463768115942,53.999615,13.57986,0.8067632850241546,0.391304347826087,0.072463768115942,0.5362318840579711,0,23.516127,0.1932367149758454,0.3091787439613526,0.4251207729468599,7.9256516,0.0305527638190954,4537.5,207.0,21.676186,0.0,0.0,0.0,0.0,0.0,0.0,7,0.033816425120772944,1,1
negative_5073,-63.78791,97.99849,111.66093,63.152344,0.8835826,0.111018345,4.306977,1.0028852,0.069767445,0.15572761,0.0,52.72784,13.825936,0.8674418604651163,0.027906976744186,0.027906976744186,0.944186046511628,0,6.965441,0.0511627906976744,0.386046511627907,0.4976744186046511,20.855831,0.01,8173.5,430.0,55.048256,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
negative_4244,-65.14787,50.10388,16.79335,79.495186,0.30096215,0.31582922,9.425532,3.058503,2.255319,0.011940266,0.5452127659574468,88.97644,14.960514,0.1329787234042553,0.5106382978723404,0.0398936170212766,0.449468085106383,0,89.96838,0.2473404255319149,0.226063829787234,0.4361702127659574,8.763353,0.0260804020100502,8925.0,376.0,20.394152,0.0,0.0,0.0,0.0,0.0,0.0,4,0.010638297872340425,1,1
negative_1858,-69.318115,54.34232,38.47566,86.58515,0.3430492,0.33768788,9.543396,3.4365714,3.0528302,0.012426031,0.5169811320754717,86.19836,21.824495,0.1584905660377358,0.3660377358490566,0.130188679245283,0.5037735849056604,0,169.5413,0.1698113207547169,0.3075471698113207,0.439622641509434,11.461322,0.0206532663316582,11620.5,530.0,24.309406,0.0,0.0,0.0,0.0,0.0,0.0,8,0.01509433962264151,1,0
negative_4176,-70.07345,50.622364,36.70769,83.97669,0.28893358,0.29594168,9.989011,3.1651585,3.3296704,0.009406265,0.5586080586080586,90.57608,16.217813,0.0659340659340659,0.3992673992673993,0.1172161172161172,0.4835164835164835,0,181.99998,0.1245421245421245,0.315018315018315,0.4981684981684982,7.0310893,0.0183919597989949,12055.5,546.0,22.397064,0.0,0.0,0.0,0.0,0.0,0.0,8,0.014652014652014652,1,0
negative_6833,-75.20108,61.659912,71.98664,85.55062,0.342273,0.31575996,10.13362,3.5251994,3.8017242,0.016801571,0.4935344827586206,90.167755,17.70621,0.1142241379310344,0.084051724137931,0.3448275862068966,0.5711206896551724,0,174.074,0.1724137931034483,0.3642241379310345,0.3318965517241379,11.761009,0.0256783919597989,9837.0,464.0,23.30219,0.0,0.0,0.0,0.0,0.0,0.0,20,0.04310344827586207,1,0
negative_3780,-56.329502,83.0438,95.70077,57.881435,0.8716351,0.112291016,4.4750957,1.1453722,0.0,0.15952785,0.0,45.68916,8.357813,0.9808429118773946,0.0996168582375478,0.0,0.9003831417624522,0,0.0,0.2260536398467433,0.2375478927203065,0.5019157088122606,22.537306,0.0141206030150753,6019.5,261.0,45.29635,0.0,0.0,0.0,0.0,0.0,0.0,4,0.01532567049808429,1,1
negative_542,-71.945625,50.283806,37.89047,85.82042,0.3016336,0.30370146,9.8875,3.2206056,2.98125,0.01044233,0.55,91.13448,16.818588,0.0984375,0.4,0.1375,0.4625,0,192.9709,0.1671875,0.3765625,0.3828125,11.2910385,0.0171356783919598,14011.5,640.0,25.42732,0.0,0.0,0.0,0.0,0.0,0.0,10,0.015625,1,0
negative_4762,-68.646385,54.634262,40.89111,84.981606,0.30290687,0.31455812,9.583333,3.0554304,2.8833334,0.014224241,0.55,90.987,14.799958,0.0944444444444444,0.3416666666666667,0.15,0.5083333333333333,0,108.313034,0.1555555555555555,0.2944444444444444,0.4722222222222222,11.162424,0.0283417085427135,8293.5,360.0,20.923203,0.0,0.0,0.0,0.0,0.0,0.0,6,0.016666666666666666,1,1
negative_5027,-75.5336,59.5673,77.36396,80.40063,0.39132392,0.35252723,8.899351,3.4883685,3.2402596,0.012180883,0.4788961038961039,73.77548,24.420269,0.3636363636363636,0.1331168831168831,0.2662337662337662,0.6006493506493507,0,224.286,0.1525974025974026,0.3019480519480519,0.4123376623376623,11.491091,0.014824120603015,13054.5,616.0,25.047976,0.0,0.0,0.0,0.0,0.0,0.0,4,0.006493506493506494,1,0
negative_1935,-73.48594,52.53027,70.42448,78.2591,0.6844332,0.2096751,6.53125,2.1266356,0.6354167,0.09295777,0.0364583333333333,63.762344,16.509892,0.578125,0.2552083333333333,0.125,0.6197916666666666,0,18.679422,0.0885416666666666,0.3802083333333333,0.4635416666666667,15.047425,0.0289447236180904,4293.0,192.0,33.783916,0.0,0.0,0.0,0.0,0.0,0.0,2,0.010416666666666666,0,1
negative_2093,-83.03437,63.327663,96.88385,71.2661,0.41293335,0.32975113,8.697917,3.3382435,3.4166667,0.026663395,0.4010416666666667,89.85932,14.981739,0.1302083333333333,0.03125,0.4479166666666667,0.5208333333333334,0,75.42035,0.1197916666666666,0.3229166666666667,0.4947916666666667,18.592573,0.0527135678391959,4306.5,192.0,23.700014,0.0,0.0,0.0,0.0,0.0,0.0,3,0.015625,0,1
negative_7330,-70.29118,46.8204,36.6929,85.97853,0.3232467,0.30784783,10.146236,3.5073986,3.6602151,0.011169978,0.5096774193548387,87.169136,16.415165,0.1526881720430107,0.3720430107526882,0.1634408602150537,0.4645161290322581,0,167.74692,0.1440860215053763,0.2731182795698925,0.5010752688172043,10.213016,0.0228643216080402,10117.5,465.0,22.304594,0.0,0.0,0.0,0.0,0.0,0.0,5,0.010752688172043012,1,0
negative_3950,-71.347084,52.776096,41.4351,86.685555,0.30245748,0.29630068,9.767123,3.1780574,3.0308218,0.010067629,0.535958904109589,87.254524,19.11371,0.1832191780821918,0.3253424657534247,0.1421232876712329,0.5325342465753424,0,181.22018,0.2123287671232876,0.2928082191780822,0.4160958904109589,9.34491,0.018894472361809,13504.5,584.0,23.960901,0.0,0.0,0.0,0.0,0.0,0.0,7,0.011986301369863013,1,0
negative_628,-51.88108,91.26259,100.05564,66.81605,0.7864804,0.22737238,5.1732907,2.245346,0.4610493,0.13223803,0.0492845786963434,55.382954,17.07505,0.8171701112877583,0.095389507154213,0.0779014308426073,0.8267090620031796,0,56.05715,0.2845786963434022,0.3370429252782194,0.3338632750397456,20.075047,0.0085929648241206,14643.0,629.0,46.68577,0.0,0.0,0.0,0.0,0.0,0.0,11,0.017488076311605722,1,0
negative_3600,-75.2391,60.490795,91.85037,64.57514,0.6224741,0.27923265,6.7969923,2.676382,1.6390977,0.05836677,0.1428571428571428,64.63301,14.3425665,0.5413533834586466,0.1203007518796992,0.3157894736842105,0.5639097744360902,0,32.073006,0.112781954887218,0.4360902255639097,0.4060150375939849,22.83059,0.0558291457286432,2895.0,133.0,35.269096,0.0,0.0,0.0,0.0,0.0,0.0,2,0.015037593984962405,0,1
negative_1271,-75.973076,74.42071,98.824844,71.59129,0.6844592,0.30242047,5.94572,2.9196308,1.4154489,0.08108106,0.1482254697286012,41.600357,16.544188,0.9018789144050104,0.0417536534446764,0.104384133611691,0.8538622129436325,0,114.031586,0.0584551148225469,0.4697286012526096,0.3862212943632568,16.14765,0.0124120603015075,9693.0,479.0,31.684496,0.0,0.0,0.0,0.0,0.0,0.0,3,0.006263048016701462,0,0
negative_5743,-68.69587,57.476387,51.94752,88.160965,0.42531022,0.36242223,8.876033,3.752886,2.570248,0.03364454,0.4297520661157025,87.315994,17.486313,0.2148760330578512,0.3347107438016529,0.1115702479338843,0.5537190082644629,0,70.07635,0.1859504132231405,0.1900826446280991,0.5165289256198347,13.374208,0.0406532663316582,5412.0,242.0,22.427523,0.0,0.0,0.0,0.0,0.0,0.0,6,0.024793388429752067,1,1
negative_2936,-64.46263,88.02338,97.96812,76.10457,0.5189401,0.38111803,7.714286,3.92958,2.7867496,0.07247887,0.3488612836438923,69.34985,30.381868,0.4461697722567287,0.0590062111801242,0.2225672877846791,0.7184265010351967,0,348.96292,0.1542443064182194,0.4099378881987577,0.3426501035196687,18.00043,0.0092462311557788,20473.5,966.0,34.386696,0.0,0.0,0.0,0.0,0.0,0.0,9,0.009316770186335404,1,0
negative_5843,-76.202126,52.434742,49.36702,87.227,0.3078726,0.30240244,9.691489,2.8956118,3.287234,0.013215801,0.5372340425531915,88.64965,16.695034,0.1117021276595744,0.3138297872340425,0.2154255319148936,0.4707446808510638,0,127.53457,0.2313829787234042,0.3031914893617021,0.3962765957446808,8.432538,0.0311055276381909,8482.5,376.0,20.982855,0.0,0.0,0.0,0.0,0.0,0.0,9,0.023936170212765957,1,1
negative_6737,-77.103355,57.659264,60.304924,82.131096,0.3630059,0.3328196,8.894855,3.066548,2.9798658,0.014200626,0.4697986577181208,81.16103,22.786516,0.2147651006711409,0.2550335570469799,0.2662192393736018,0.4787472035794183,0,149.74948,0.2304250559284116,0.2930648769574944,0.4183445190156599,12.463007,0.0219095477386934,10501.5,447.0,24.05753,0.0321253978294462,4.00825579259446e-05,0.0063310787331974,2.5168156540057343,0.0040650406504065,0.5975609756097561,0,0.0,0,0
negative_4050,-69.92863,56.366425,45.039967,86.28217,0.32233787,0.3135005,9.6474695,3.2221885,3.4380453,0.010173548,0.5200698080279232,84.755424,22.813965,0.1710296684118673,0.3298429319371728,0.1902268760907504,0.4799301919720768,0,204.19861,0.2356020942408377,0.256544502617801,0.4293193717277487,9.879239,0.0192462311557788,12793.5,573.0,23.852255,0.0216724500030977,2.1510886604675536e-05,0.004637983031952,0.4047927909362612,0.0202020202020202,0.0883838383838383,10,0.017452006980802792,1,0
negative_4604,-68.59688,66.47401,85.62266,73.71643,0.7264589,0.20693177,5.515625,1.873917,0.375,0.056645263,0.0078125,30.02711,4.662485,1.0,0.125,0.109375,0.765625,0,8.702548,0.1640625,0.2734375,0.4921875,6.072373,0.0434170854271356,3046.5,128.0,18.137428,0.0215475292792581,4.41028569731391e-05,0.0066409981910206,0.4452258475032868,0.2121212121212121,0.1666666666666666,3,0.0234375,0,1
negative_1047,-69.85648,63.90082,93.283646,70.38149,0.33645892,0.3061444,9.8950615,3.4642947,4.0,0.015571217,0.4845679012345679,83.60645,16.528318,0.1604938271604938,0.0833333333333333,0.3395061728395062,0.5771604938271605,0,130.97441,0.1635802469135802,0.3117283950617284,0.4166666666666667,13.193479,0.0337185929648241,7209.0,324.0,23.97099,6.956384800102669e-11,0.0,0.0,0.0,1.0,0.0,13,0.040123456790123455,1,1
negative_2151,-66.04648,74.6111,104.633514,61.497864,0.56912285,0.33915567,7.346479,3.370855,2.2309859,0.029079443,0.2394366197183098,67.01057,21.610548,0.5070422535211268,0.0084507042253521,0.2704225352112676,0.7211267605633803,0,107.80673,0.1239436619718309,0.4169014084507042,0.3577464788732394,15.91373,0.0208040201005025,7596.0,355.0,28.409725,0.0237762861250561,3.985985226488292e-05,0.0063134659470755,1.2318730718213655,0.0113314447592068,0.3966005665722379,14,0.03943661971830986,1,1
negative_824,-69.16526,69.09506,88.43409,79.16526,0.4151496,0.34147036,9.006494,3.5705943,3.6103897,0.02274324,0.3993506493506493,80.85341,23.47044,0.2662337662337662,0.0422077922077922,0.25,0.7077922077922078,0,123.46646,0.0974025974025974,0.3863636363636363,0.3896103896103896,9.402291,0.0314070351758793,6397.5,308.0,20.04864,0.0275109255970706,1.5023012513914248e-05,0.0038759531103864,0.3755904563190407,0.0,0.0973154362416107,11,0.03571428571428571,1,1
negative_6041,-71.83052,48.383152,27.750433,88.99898,0.27760062,0.28248614,10.116883,3.2030654,3.5324676,0.010238811,0.5627705627705628,90.25357,12.235854,0.08008658008658,0.4285714285714285,0.1731601731601731,0.3982683982683982,0,161.31448,0.1796536796536796,0.2727272727272727,0.4848484848484848,7.011847,0.0231155778894472,10510.5,462.0,20.892822,0.4027329766923906,0.0090636050245407,0.0952029675196144,0.0,0.5,0.0,5,0.010822510822510822,1,0
negative_2776,-76.6464,58.943436,91.776,57.321335,0.49749213,0.28983143,7.728,2.4142587,2.736,0.031436663,0.224,50.19024,12.218872,0.976,0.024,0.448,0.528,0,44.25465,0.208,0.288,0.464,6.5868206,0.0533668341708542,3061.5,125.0,16.418663,0.0354761522654235,0.0001461011727777,0.0120872318078933,0.8608023855426061,0.1720930232558139,0.1767441860465116,8,0.064,1,1
negative_1571,-63.60739,71.77545,64.89339,80.238884,0.4735618,0.32844597,7.828794,3.02494,1.9844358,0.023162838,0.3385214007782101,60.566772,27.973328,0.5486381322957199,0.2373540856031128,0.1167315175097276,0.6459143968871596,0,65.14413,0.2412451361867704,0.2645914396887159,0.4396887159533074,6.7552867,0.0286934673366834,6126.0,257.0,19.185278,0.3462819941444948,0.0022503312483256,0.0474376564379572,1.1410962692317683,0.1111111111111111,0.0,1,0.0038910505836575876,0,1
negative_2248,-83.497795,66.76786,105.38309,73.02247,0.40762925,0.29847893,9.161765,2.8834665,3.8676472,0.021706825,0.3602941176470588,85.74632,17.006332,0.1764705882352941,0.0294117647058823,0.4632352941176471,0.5073529411764706,0,57.41251,0.1029411764705882,0.3455882352941176,0.4632352941176471,6.2045226,0.0684924623115577,2940.0,136.0,14.567496,0.0495119098882109,8.729515782772886e-05,0.0093431877765422,-0.1530521852232762,0.0069444444444444,0.0763888888888889,0,0.0,0,1
negative_6056,-73.206375,56.76344,56.666187,87.67129,0.32720438,0.32382143,9.416268,3.146161,3.138756,0.011000411,0.5215311004784688,89.18208,19.202044,0.1164274322169059,0.2296650717703349,0.2472089314194577,0.5231259968102073,0,208.99997,0.1770334928229665,0.3413078149920255,0.405103668261563,12.113282,0.0168844221105527,13995.0,627.0,25.388933,0.4650143507829338,0.0001089746721601,0.0104390934549009,0.2494671307643338,0.3333333333333333,0.3333333333333333,1,0.001594896331738437,0,0
negative_24,-65.79964,73.394035,111.2719,54.20539,0.608105,0.3514608,6.9854016,3.8018415,1.8978102,0.08151412,0.2335766423357664,75.93076,22.193556,0.4744525547445255,0.0547445255474452,0.1897810218978102,0.7554744525547445,0,74.44095,0.072992700729927,0.3978102189781022,0.4781021897810219,16.929077,0.0306030150753768,5920.5,274.0,29.4191,2.2516051980150976e-10,0.0,0.0,0.0,1.0,0.0,6,0.021897810218978103,1,1
negative_4389,-58.521877,62.79312,30.144642,78.29139,0.5727882,0.34088317,7.348214,3.250967,1.0535715,0.04662512,0.2276785714285714,57.39741,22.495691,0.5848214285714286,0.4330357142857143,0.0,0.5669642857142857,0,32.116642,0.1473214285714285,0.3348214285714285,0.4285714285714285,10.738153,0.0366331658291457,4659.0,224.0,22.102518,0.0,0.0,0.0,0.0,0.0,0.0,8,0.03571428571428571,1,1
negative_4646,-72.78845,55.261234,45.529274,86.37884,0.24527055,0.28018773,10.838608,3.450703,4.212025,0.00817257,0.6028481012658228,88.518936,15.440962,0.0917721518987341,0.314873417721519,0.2325949367088607,0.4525316455696203,0,245.60349,0.1882911392405063,0.2974683544303797,0.4382911392405063,11.438324,0.0185929648241206,14335.5,632.0,24.165283,0.0,0.0,0.0,0.0,0.0,0.0,6,0.00949367088607595,1,0
negative_6129,-68.81103,69.61268,73.97794,77.762436,0.5925433,0.32745934,7.529412,3.446826,1.8970588,0.06673902,0.213235294117647,74.20007,19.966093,0.4558823529411764,0.1470588235294117,0.1911764705882352,0.6617647058823529,0,34.26562,0.1985294117647058,0.2794117647058823,0.4485294117647059,10.485196,0.049145728643216,2857.5,136.0,23.919325,0.0,0.0,0.0,0.0,0.0,0.0,8,0.058823529411764705,1,1
negative_1597,-83.65385,57.89539,76.20902,89.466576,0.32289195,0.30861562,10.090186,3.406398,4.254642,0.01272555,0.5145888594164456,88.107376,18.625647,0.1405835543766578,0.0716180371352785,0.3474801061007957,0.5809018567639257,0,158.96632,0.1591511936339522,0.3448275862068966,0.403183023872679,10.921593,0.0299497487437185,8275.5,377.0,20.599812,0.0,0.0,0.0,0.0,0.0,0.0,8,0.021220159151193633,1,1
negative_2633,-68.41529,43.978203,7.93758,72.36618,0.6551091,0.21533711,6.751592,1.6704676,0.03821656,0.052322023,0.0382165605095541,66.20917,13.382826,0.5732484076433121,0.5923566878980892,0.0,0.4076433121019108,0,0.88867915,0.2484076433121019,0.267515923566879,0.464968152866242,7.203615,0.0361306532663316,3814.5,157.0,20.32408,0.0,0.0,0.0,0.0,0.0,0.0,3,0.01910828025477707,0,1
negative_3700,-52.10808,71.08919,104.438385,44.70953,0.86026764,0.100793816,4.2222223,0.70790803,0.0,0.14626807,0.0,50.016666,8.02929,1.0,0.0,0.0,1.0,0,0.0,0.2929292929292929,0.2626262626262626,0.3838383838383838,8.902744,0.0414572864321608,2349.0,99.0,26.706038,0.0,0.0,0.0,0.0,0.0,0.0,2,0.020202020202020204,0,1
negative_3041,-71.54256,67.8186,59.77123,89.04747,0.42233467,0.36964202,8.535464,3.6040242,2.3716283,0.013795764,0.4405594405594406,74.10324,30.087711,0.3346653346653346,0.2597402597402597,0.1418581418581418,0.5984015984015985,0,278.13364,0.2447552447552447,0.2727272727272727,0.4085914085914086,13.747749,0.0090452261306532,23329.5,1001.0,31.49826,0.0,0.0,0.0,0.0,0.0,0.0,3,0.002997002997002997,0,0
negative_6360,-73.24628,44.863205,30.20523,84.98282,0.2905208,0.2974821,10.040241,3.3115132,3.4647887,0.010422539,0.5513078470824949,83.04746,19.634356,0.2535211267605634,0.4366197183098591,0.1549295774647887,0.4084507042253521,0,171.50981,0.1770623742454728,0.2655935613682093,0.4889336016096579,9.480591,0.0200502512562814,11317.5,497.0,22.10768,0.0,0.0,0.0,0.0,0.0,0.0,5,0.01006036217303823,1,0
negative_812,-74.71402,52.52536,42.548595,85.8775,0.45127216,0.3017142,8.647975,3.021393,2.6791277,0.039651632,0.2959501557632398,82.94956,18.399466,0.2118380062305296,0.3956386292834891,0.2180685358255451,0.3862928348909657,0,99.44524,0.2149532710280373,0.2336448598130841,0.4859813084112149,21.361511,0.0256783919597989,7417.5,321.0,42.072247,0.0,0.0,0.0,0.0,0.0,0.0,5,0.01557632398753894,1,1
negative_2030,-69.7868,62.388588,46.567165,88.86503,0.42940792,0.3538779,8.299081,3.3391025,2.245614,0.010652846,0.4126984126984127,68.18567,28.049168,0.4101921470342523,0.3341687552213868,0.1303258145363408,0.5355054302422724,0,323.89127,0.2573099415204678,0.2456140350877192,0.4269005847953216,17.39122,0.007537688442211,27522.0,1197.0,36.99757,0.0,0.0,0.0,0.0,0.0,0.0,13,0.01086048454469507,1,0
negative_3937,-70.9289,72.7314,87.43841,85.08443,0.6267591,0.32756925,6.692015,3.320106,1.6653992,0.06893305,0.1939163498098859,69.95536,22.864836,0.5855513307984791,0.1064638783269961,0.1634980988593156,0.7300380228136882,0,65.451126,0.1102661596958174,0.4600760456273764,0.3612167300380228,21.377956,0.0292462311557788,5541.0,263.0,32.12412,0.0,0.0,0.0,0.0,0.0,0.0,5,0.019011406844106463,1,1
negative_3053,-82.39667,65.16127,95.80533,84.98672,0.40382412,0.3198645,9.693334,3.299271,4.8533335,0.02402745,0.3933333333333333,91.75214,10.050778,0.0733333333333333,0.0,0.5333333333333333,0.4666666666666667,0,75.10316,0.0866666666666666,0.36,0.46,10.995539,0.0727638190954773,3226.5,150.0,17.69218,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_2911,-74.579506,63.240196,71.407295,88.13624,0.36412492,0.3047127,10.148556,3.9002643,4.0247593,0.014927317,0.4154057771664374,83.21409,17.024183,0.1375515818431912,0.1196698762035763,0.3053645116918844,0.5749656121045392,0,288.31686,0.1251719394773039,0.4044016506189821,0.3466299862448418,12.301266,0.0162311557788944,14970.0,727.0,30.27696,0.0,0.0,0.0,0.0,0.0,0.0,48,0.06602475928473177,1,0
negative_1316,-74.29386,48.190613,45.376503,83.9273,0.41997474,0.33017138,8.330579,2.9538288,2.1157024,0.016103717,0.3860684769775679,77.66231,17.595362,0.2491145218417945,0.3364817001180638,0.1546635182998819,0.5088547815820543,0,215.11108,0.2833530106257379,0.2278630460448642,0.4273907910271546,16.652111,0.0106532663316582,19728.0,847.0,39.860172,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0023612750885478157,0,0
negative_2303,-62.141026,49.904377,-11.594872,67.8539,0.408186,0.27478287,9.153846,2.5890725,1.1794872,0.027275357,0.3076923076923077,83.08025,6.991399,0.0641025641025641,0.7307692307692307,0.0,0.2692307692307692,0,10.05042,0.1794871794871795,0.282051282051282,0.5,4.173628,0.1203015075376884,1794.0,78.0,11.818768,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_1046,-66.57157,36.51432,0.3467701,71.26828,0.3915802,0.28827685,8.5323,2.3337722,1.255814,0.023145055,0.3850129198966408,76.71657,17.743837,0.2609819121447028,0.6304909560723514,0.0051679586563307,0.3643410852713178,0,56.960014,0.2583979328165374,0.268733850129199,0.4108527131782946,11.419164,0.0235175879396984,9187.5,387.0,29.464235,0.0,0.0,0.0,0.0,0.0,0.0,5,0.012919896640826873,1,1
negative_6562,-71.28536,58.38287,82.32866,78.16615,0.38941672,0.33585563,8.896341,3.5281634,3.2865853,0.01648633,0.4542682926829268,85.206856,21.954193,0.1951219512195122,0.0884146341463414,0.2286585365853658,0.6829268292682927,0,121.17339,0.1890243902439024,0.3506097560975609,0.3841463414634146,11.714387,0.0282914572864321,7540.5,328.0,21.785002,0.0,0.0,0.0,0.0,0.0,0.0,4,0.012195121951219513,1,1
negative_4112,-75.89643,66.322,90.66582,79.3828,0.39077774,0.3265529,9.428572,3.5719707,3.3367348,0.021259986,0.413265306122449,90.50699,12.593563,0.1326530612244898,0.0357142857142857,0.3775510204081632,0.5867346938775511,0,69.363625,0.1122448979591836,0.2653061224489796,0.5204081632653061,12.732215,0.0572361809045226,4225.5,196.0,19.089724,0.0,0.0,0.0,0.0,0.0,0.0,4,0.02040816326530612,1,1
negative_5112,-67.5886,43.47492,9.62886,81.76443,0.2757485,0.26018435,9.875,2.479938,2.5551472,0.009627734,0.5551470588235294,91.1479,6.8914475,0.0294117647058823,0.5827205882352942,0.1102941176470588,0.3069852941176471,0,140.75948,0.2261029411764706,0.2058823529411764,0.4981617647058823,7.578277,0.0189949748743718,12738.0,544.0,22.925201,0.0,0.0,0.0,0.0,0.0,0.0,2,0.003676470588235294,0,0
negative_2452,-65.027565,52.409317,23.464865,76.94308,0.6437289,0.24542879,6.951351,2.2024717,0.43243244,0.05536206,0.081081081081081,46.80989,8.819615,0.9891891891891892,0.5081081081081081,0.081081081081081,0.4108108108108108,0,11.508553,0.1837837837837838,0.2648648648648649,0.4702702702702703,11.402275,0.0404522613065326,4161.0,185.0,22.233747,0.0,0.0,0.0,0.0,0.0,0.0,2,0.010810810810810811,0,1
negative_3297,-74.09941,60.453884,98.99707,70.060616,0.4916743,0.31244618,7.935484,3.1606872,2.1466277,0.027894093,0.2463343108504398,71.83455,25.340006,0.4516129032258064,0.0410557184750733,0.3900293255131964,0.5689149560117303,0,92.24389,0.1759530791788856,0.3489736070381232,0.3841642228739003,13.15439,0.0213567839195979,7305.0,341.0,26.879835,0.4956744576765369,0.0005787886081544,0.0240580258573812,0.0,1.0,0.0,4,0.011730205278592375,1,1
negative_4069,-69.220406,62.419926,68.78274,82.30044,0.49879146,0.35676563,7.7582417,3.3829877,1.9026687,0.018669028,0.3359497645211931,65.39986,26.48329,0.4960753532182103,0.2229199372056514,0.1632653061224489,0.6138147566718996,0,156.22095,0.2558869701726844,0.2244897959183673,0.4474097331240188,12.336187,0.0127638190954773,14638.5,637.0,29.438093,0.0216725031445433,2.1164852403666348e-05,0.0046005274049467,-0.0525480248471101,0.0479797979797979,0.058080808080808,6,0.009419152276295133,1,0
negative_6358,-70.920944,54.12511,47.353054,87.753555,0.3149903,0.29173768,9.787086,3.0548668,2.9109948,0.013839104,0.5043630017452007,89.13253,14.678314,0.1012216404886562,0.2897033158813263,0.2111692844677138,0.4991273996509598,0,170.42865,0.2233856893542757,0.3071553228621291,0.3944153577661431,13.337891,0.0193969849246231,13011.0,573.0,31.002352,0.0217464002127736,4.934227585934866e-05,0.007024405729978,0.0557856822928997,0.2301790281329923,0.1150895140664961,4,0.006980802792321117,1,0
negative_12,-59.865314,80.996086,97.21125,73.59042,0.6959888,0.31019497,6.00625,3.0119863,1.2125,0.09653694,0.15,68.38988,20.912111,0.6125,0.090625,0.140625,0.76875,0,64.599365,0.184375,0.303125,0.43125,21.741772,0.0198492462311557,6777.0,320.0,37.410545,0.4800075398067467,0.0025298827774588,0.0502979400916062,0.0,0.0,0.0,5,0.015625,1,1
negative_1854,-73.776436,48.956703,39.781033,87.07925,0.30674875,0.26838022,9.212644,2.697135,2.8965516,0.013205726,0.4942528735632184,93.230316,7.039604,0.0229885057471264,0.3764367816091954,0.1925287356321839,0.4310344827586206,0,109.41483,0.2729885057471264,0.2356321839080459,0.4339080459770115,7.2399826,0.0254773869346733,8392.5,348.0,20.291197,0.079776625722866,0.0003357720251788,0.0183240832015915,1.144484367895728,0.0,0.6025641025641025,5,0.014367816091954023,1,1
